Company,Model,Year,Reviewer,Date,Title,Rating,Review
acura,rdx,2011,tpf1979, 02/04/2012,Huge bang for the buck,pos,"With BMW, Audi, and Mercedes getting all the attention in the luxury crossover market, the RDX is too often overlooked. I have owned my 2011 RDX base (front wheel drive) for 8 months and love it. You get a lot for your $30,000. Stellar acceleration and handling, all the creature comforts, and a premium feel (though not quite as ""premium"" as the German competitors). If you want to save a few thousand dollars and still get an excellent vehicle- give the RDX a long, hard look before jumping into that BMW.
If you do not live in Alaska or extreme north east, consider front wheel drive for even a better value. I live in NJ and am getting through the winter just fine with my front wheel drive RDX."
acura,rdx,2011,Siva, 10/08/2010,Great Car-SUV,pos,"I love this one - I have been dring Honda Civic, Accord, Odyssey, Ford and others Tried Pilot, New Odyssey, Sienna, Routan, BMW X3, MDX and finally went with RDX Unbelievable feeling Drove - 600 miles around houston - local + highway - avg 21mpg"
acura,rdx,2011,Mary Prettiman, 12/15/2015,Pearl white gem of a car,pos,"Owned 4 Acuras-Loved them all but this one is the best.  Great pickup (turbo), good gas mileage and, like all Acuras, complete dependability.
"
acura,rdx,2011,DogMom, 06/10/2019,Classy & comfy,pos,"I have driven this car for 76K miles and 8 years and have never been disappointed. It handled extremely well in an ice storm that paralyzed our city But got me home safely when others ended up spinning out and in a ditch.
"
acura,rdx,2011,rdxfan, 03/25/2014,New 2011 RDX Owner,pos,"My comments are coming from a guy who has had a 2004 Saturn Vue (V6) for the last ten years.
Very reliable vehicle so far, but not one bringing home awards and has squeaks and rattles all over.

Bought a 2011 Certified RDX Tech Package less than two weeks ago.
Not many sold, so I consider them the few, the unknown vehicle.
Very comfortable seats.
Toys galore that I have to concentrate on the road when driving.
Just a much different driving experience than what I am used to.
Yes, the suspension is much firmer, but taking a corner is fun.
I don't slam on the turbo, as I do see how it eats gas.
If you don't slam turbo, I just averaged 25.5 mpg according to computer. "
acura,rdx,2011,drr98, 04/04/2011,2011 RDX FWD Base w/Roof Rack,pos,"With Roof Rack (Installed - $667MSRP) 
 
$30,500 - sales price 
 
$33705.31 - w/tax, reg, lic, transfer, titling, Ca tire, doc prep & dmv e filing fees... 
 
Worked with the two Internet guys at Niello Acura in Sacramento. Both of these men made it so easy. Emailed what I wanted. Got a quote back. A few back and forths, a test drive and only 1 hour of office time. 
 
Found setting the c/c and varying gears (3,4,5,4,3...) using s mode is a great way to allow you to varying rpm (for proper break-in) while keeping the same speed while crusing the hiway. 
 
We are very happy with the RDX and the great price we got. 

Can't really review the Reliability when its not even broken in. "
acura,rdx,2011,thinkbig, 02/12/2012,rdx with tech package,pos,"I wanted a small SUV for more utility, ability to go through flooded streets and for a change of lifestyle. Was in a Camry for many years but hated not having no power and feeling like a old man. Printed a bunch of pictures of SUVs and showed it to my girlfriend. She Pick the Acura and I went down and got it. I think it was good decision as it is upscale and I needed to treat myself to something more than another Toyota. Reliable, safe, fun to drive, and that Turbo 4 is nice change of pace. Fuel economy is about what I expected around 18-19 range city. It uses premium fuel. When new the fuel economy was down to 16-17. "
acura,rdx,2011,Grant Albert, 04/11/2016,RDX is perfect!,pos,"I bought this car for my son who just turned 17.  We originally thought about getting him a sports car but since he's 6'3"", we changed our focus to a mid-sized SUV.  The Acura RDX is perfect for him.  Great ride, larger size but not too large, comfortable, expects to be reliable and is expected to be safe.
"
acura,rdx,2011,ljb5966, 03/15/2011,Great Car for the $,pos,"I was deciding between the Outback (steering wheel issues) and the Prius (breaks, etc.) and reliability was the reason I looked elsewhere which is the #1 thing I have to have in a car, so I turned to Acura which currently has the best reliability rating of all manufacturers.
I don't love the car, but we needed towing and I wanted a hatchback and this fit the bill at a decent price, and my husband is a Honda/Acura loyal follower.
It is very nice car inside, but it is lacking in some areas. "
acura,rdx,2011,h.mason, 11/22/2010,best crossover I've owned,pos,"This is my 3rd suv, I've had a Morono and a Pathfinder. The power is great handling is carlike.I can't believe this 4 banger be so quite.Gas mileage is poor and high test are the only drawbacks."
acura,rdx,2011,mercurialrider, 10/31/2013,Acura RDX,pos,"Overall I am happy with my RDX.
I would at least recommend taking a look at this vehicle if you like Lexus and Acura vehicles.
The handling was surprisingly better than expected.
The staff and ammentites at the dealership were on par or better than many of the more expensive options.
My dealer Phuong Davidson took her time and thoroughly explained my vehicles features and options even after I bought it and was professional and patient.
The rest of the staff and management were also polite and easy going.
I would recommend a visit to Pohanka Acura."
acura,rdx,2011,sylvanpt, 09/23/2013,Not great for a petite woman!,neu,"When I test drove the car, it seemed perfect for my height--5'.
It is not. Since buying the car and driving it, I'm having difficulty parking it. I can see over the hood, but something about the front end--length?-- causes me parking problems. Seat height limited--needs another 1-2"". Seat belt doesn't lower where attached and cuts me across the throat.
Passenger seat does not go up and down; husband needs a high seat to enter the car due to back problems and now has a difficult time getting in.
Would not have bought the car had I been aware. No push button to lower rear door--have to stand on tip-toe to grasp the handle.
Looks more like a station wagon, not SUV.
Want my RAV 4 back!"
acura,rdx,2011,Siva, 10/16/2010,Great Ride,pos,"I love this. I did look at others like BMW, Lexus before going with Acura. I made the right decision."
acura,rdx,2011,Bert, 11/24/2010,Great Vehicle,pos,"Excellent service and thorough sales expertise and follow-up.  Bob, (internet sales)  at Clinton Acura, is an excellent sales person, who takes the time to explain all the features of the vehicle and provided full support throught he sales and after- sales process.  The RDX is a great vehicle and performs well on the road.  Great pick-up and handling for an SUV."
acura,rdx,2012,Brian, 11/22/2017,Stealth Sports Car in SUV package,pos,"Easy to own needing oil and tires.  Fun to drive with lots of get up and go.  Excellent in the snow and 22 miles to the gallon.  Bluetooth for phone and Pandora make this really easy for driving, great stereo system, nimble driving with great visibility, comfy seats, good leg room in bag and lots of storage.
"
acura,rdx,2012,scotch1, 12/21/2011,My first Japanese car,neu,"My first choice was a BMW X3 or Audi Q5, but the price was about 9K to 10K more than the RDX. The car is sporty, fun to drive, good seating confort in the front and rear seats. Love the surround sound stereo, Nav and Blue Tooth. The voice commands to operate most controls is hit or miss. Have about 3K in miles so far, average about 19 to 20 in town driving. The ride is a bit stiff, but NVH is good. Have owned 4 Volvos, the RDX is much more compliant with impact harshness than any of my Volvos. Yeah, I hate the beak front end, but at least is does not look like the Nissan Joke, I mean Juke. Most Japanese cars lack the sense of design when to BMW or Mercedes."
acura,rdx,2012,Mike, 02/02/2016,An experiment gone awry,neg,"Not only the worst Acura I have ever owned (this is 4th, two MDXs and one TL), its seriously the most poorly engineered car i've had the misfortune to own.  Hyperactive turbo charger fully engages at the slightest touch.  Tranny needed to be replaced at 45k miles - Japanese engineering, this is where you've ended up?  gas mileage is beyond bad for a 4-banger.  Both front windows are loose/rattle.  The interior controls are so complicated as to feel like you are on camera and the joke is on you.  Only feature i can really commend is the handling, which is excellent.  However, ultimately this just feels like a new concept (small crossover SUV) that was done quickly, and thus poorly, which may explain its utter lack of marketplace acceptance
"
acura,rdx,2012,Anton, 05/27/2018,Good for the price,pos,I purchase this after I sold my Jeep. This SUV is fun to drive and roomy on the inside for me I am 6.2. My only problem is the interior could have been of a high quality and the Infotainment system needs getting use to with all the buttons. But overall it’s not a bad vehicle.
acura,rdx,2012,austonian, 01/14/2012,Great Car!,pos,"I traded my '07 BMW X3 for the '12 RDX.
I wanted reliability in a small luxury SUV - which I expect from and Acura and was not getting from BMW.
I expected the RDX to be a bit of a let down from the X3 from a driving perspective, but I was way wrong.
I absolutely love driving the RDX!
It's peppy, has a lighter, crisper feel, and I love the interior, which has very comfortable seats.
No complaints from me.
This has turned out to be a very good choice.
(BTW, the '13 RDX was revealed at the Detroit Auto Show this week.
IMO, the new body is very generic and too rounded.
Get thee to an Acura dealer fast if you want the current RDX's distinctive look and lines.)"
acura,rdx,2012,1plusinfiniti, 08/07/2012,Meh...it's okay,neg,"I bought this after driving an 2008 Infiniti EX35, and I totally regret the purchase.
The good thing is it's a bit cheaper on the 36 month lease, but performance is unwieldy and I'm not happy with the interior build quality."
acura,rdx,2012,Ms Brown, 07/16/2018,Money Pit,neg,"This is my 2nd Acura vehicle. I previously owned a 2005 MDX, which I loved and would have kept if the spark plug hadn't broken off in the engine and ruined it! I purchased this 2012 RDX Turbo used. After less than 2 years of owning it, the transmission had to be replaced. I admit, I put about 30K on in in those 2 years, but I also did EVERY suggested and required maintenance! This vehicle has been nothing but a money pit ever since.
"
acura,rdx,2012,NPu, 01/16/2019,Cute and quick,pos,"Cute and quick but not spacious for a SUV. Not a family car
"
acura,rdx,2012,Mike, 06/17/2020,"Reliable, functional, A+",pos,"Amazing car .... upgrading to a newer version. 
"
acura,rdx,2013,johnmsc, 08/03/2012,2013 RDX,pos,"We purchased the new RDX AWD with Tech in early July and have just driven from Minnesota to Arizona. The vehicle is most everything we hoped it would be. We compared and drove most every compact suv and picked the RDX because we felt it was the best value for a well equipped suv. While the RDX is not the most nimble handling in its segment it is IMO the most comfortable. We averaged 28.6 MPG on the trip, better than I hoped for.
This car is a great road trip car, again comfortable, quiet w/ very little driver fatigue after hours behind the wheel. The smooth and plentiful power of the V6 was a joy in the mountains and passing. We like the car and would make the decision to buy [it again. "
acura,rdx,2013,qcman83, 12/22/2012,Hard to impress me!,pos,"We bought this for my wife to drive. She was driving a 2012 Honda Pilot. In the past few years she has had a Honda CR-V, Lexus RX350 and a Honda Pilot. The comfort and quite has impressed us the most.

I researched the 2013 RDX hard before we made our decision. Great choice. All of the websites said the the average price paid (TMV) for this model was a little over $37K. I was able to get it just a little under $36K.

I would compare this to a Lexus RX350, it's a little smaller, but about $9K less.

Great decision...."
acura,rdx,2013,oaklandfan78, 10/31/2012,Awesome crossover for young family,pos,"I've had an RDX for a month and all I can you won't regret a test drive.
This is an awesome Crossover with performance on par to sport sedans.
Those who say it's basically the same as the Honda CRV have no clue what they are talking about.
For one thing, the V6 just shines...it instills confidence and I actually look forward to driving.
Try drive up a hill in the RDX and you will understand it's capabilities.
Secondly the technology for value can't be beat.
I recommend going for the technology package if you can afford it. You
get a very convenient power lift gate and an awesome 410 watt sound system which plays music in all sorts of ways (CD, DVD-Audio, XM radio, Bluetooth, Ipod)"
acura,rdx,2013,sbrows, 11/15/2012,My husband (BMW guy) wants my RDX!!,pos,"This car is perfect!
Traded my '07 MDX for better gas mileage and because I only used 3rd row twice last year. The RDX is so much better than the Lexus RX that I was considering. RX may have a few more options but the Lexus RX ride is ""mushy"" compared to the quick and nimble Acura RDX. My husband, who drives a BMW 535i, LOVES my RDX - he always wants to switch cars!
The RDX is roomy yet sporty; super smooth, agile and quick. We have 3 kids and they fit comfortably in the back seat (my oldest is 5'7""). I would have like one more option pkg (heated steering wheel, heated 2nd row seats, wood grain trim) but not a deal breaker. We are very happy for the value of the RDX for the price. "
acura,rdx,2013,gofitguy, 04/27/2012,Major improvement in comfort & gas mileage on 2013 model,pos,"I've had my 2013 RDX AWD for two weeks now. My lease was up on my '09 Murano SL AWD & I wanted something a little different. I drove the RDX in 2009 & felt the ride wasn't comfortable & the gas mileage wasn't great. On the 2013, these two issues have been 100% corrected & it's a far more comfortable vehicle to drive. The V6 performance is more than adequate, handling is stable & it's fun to drive. A few features I'd like to have are missing on the base AWD but I wasn't willing to spend the $3400 more for the Tech package when I don't need the navigation system. Compared to the BMW X3 or Q5, I'm pleased with the value I got here & lots of extra comfort features are included. Way to go!"
acura,rdx,2013,sbrows, 02/15/2013,Very happy but would like more options,pos,"We traded in our 2007 MDX for the RDX for the better gas mileage. We have had the RDX for 3 months and are very happy with the gas mileage. We are averaging about 23 to 26 miles per gallon with mixed highway and city driving.
The RDX has plenty of pick up and drives very smoothly but still sporty. My husband likes it so much that he is now driving it and has left me with his BMW five series because he finds the RDX so much more comfortable (he's 6'1"" and there's plenty of leg and head room)
We have not experienced any of the other negative ride quality issues that other reviewers have complained of."
acura,rdx,2013,rdxer93, 09/20/2012,Just the right amount of utility & luxury,pos,"I searched and search for just the right SUV and the Acura RDX fit my needs just right.


I was looking for a smaller SUV that was fun to drive, had good gas mileage, the right amount of space, a bit of luxury, and was priced right.
After the first 60 days, I'm convinced the RDX was the best choice.

The RDX offers good styling, a luxury interior, a very peppy ride, quiet inside, and a relatively smooth ride.
I wouldn't consider the handling as sporty, but this isn't an Acura TL either.

For relatively $10k less than others brands in the category, the RDX is a solid choice."
acura,rdx,2013,mongomrp, 08/20/2012,Great Car,pos,"I bought a 2013 Acura RDX about two months ago. This is a great vehicle. I have not seen much advertising or talk about the RDX so I thought I'd speak up for it. My two most recent vehicles were a 2006 Nissan Murano (still in the family) and a 2011 Honda CRV (traded it in for the RDX). I like the RDX far better than either of those. It has a smooth quiet ride, good power and gets 22.5 mpg in mixed city street and city freeway driving. It looks great, it drives well and I'd recommend it to anyone who asked."
acura,rdx,2013,vegasmurano, 02/23/2013,"Impressive,very impressive",pos,"Let me start by saying I have owned over 80 cars (yes, but my insanity is another subject),and can easily afford ANY car I choose. This SUV blew me away by how nice it is for the price you pay. As like other reviewers, I looked at X3,Q5,Evoque,SRX and a few others. Feature for feature the RDX was $6k to $14k less and it drives smoother on the road than most of them. Handling is certainly not as sporty then many, but much smoother and more refined. And surprisingly in straight line acceleration it is as quick or quicker than my Acura TL-SH AWD and all of the trucks listed above (assuming the base engines).FYI I also currently own a BMW X3...."
acura,rdx,2013,blackdogrdx, 05/29/2012,2013 RDX AWD - Great Crossover!,pos,"This 2nd Gen RDX is awesome! The room of a crossover/wagon, AWD, 25ish MPG overall, excellent driver comfort, very roomy rear seat, high quality base audio, standard rear view camera, reliability of Honda/Acura, smooth 6 speed auto transmission, and a strong and quiet V-6. 
It is definitely a must-test-drive if you are in the small to mid size SUV market and willing to spend $35-40k. It matches up well against the X3, Q5, even Touraeg. 
A word of warning - do not test drive if it is out of your price range. If you are considering a CR-V or Rav 4 and don't want to add $10-15k, don't make yourself miserable."
acura,rdx,2013,wak52, 06/20/2013,After almost a year of ownership....,pos,"After a year and two road trips, here are my general impressions.

Pros:
Great mileage (28 mpg on the road), comfortable ride, good acceleration, good audio system, good dash/control layout, great ergonomics.

Cons:
Interior finish uninspiring, fit and finish from factory not in the same class as other luxury brands, rear hatch can only be opened with dash control after all the doors have been unlocked. 

We've had the car in for two fit and finish repairs.
It took the dealer three tries to a problem with the front bumper cover coming loose from fender (dealer didn't want to replace broken cover).
Then the passenger roof rain gutter molding was loose, causing a horrible vibrating noise."
acura,rdx,2013,dbnutmeg, 09/17/2013,Great with a few flaws,pos,"After ten months and 22k miles I love this vehicle.
It's super comfortable, quiet and has a stable ride on all kinds of roadways.
On extended interstate trips I get over 30 mpg.
The back-up camera is fantastic.
There's excellent space in front, back and cargo area.
All the basics are well done: it's a great value.
So, what's not to like.
The onboard navigation system is effectively useless.
Too dated and too many basic destinations not in the database--or not findable.
Voice recognition just doesn't stack up even if you can remember the hundreds of commands and proper syntax.
And you can't make adjustments to the route while driving.
I now use my old Garmin portable GPS."
acura,rdx,2013,clquake1, 12/19/2012,'13 Non Tech AWD RDX,pos,"As an owner of an '08 RDX and a '13, I can tell you the ride quality is much better, don't let the harsh reputation of the outgoing model discourage you.
It's also not a floaty car, if you want that, go with a Lexus, or '70's-'80's Cadillac.
Despite my very heavy lead foot, averages 21 mpg in heavy city/stop & go driving.
This is not a CRV as another commenter/troll said, who clearly does not own any RDX.
Uses premium gas, don't listen to a) the sales guy or b) someone who thinks they know better that the teams of engineers that designed it.
Brakes are a bit touchy.
Materials quality not on par with MB/Audi, but also not priced like MB/Audi."
acura,rdx,2013,Sandy Robins, 09/02/2015,BUY A LEXUS INSTEAD!,neg,"I have owned this car for 1 1/2 years. Soon after purchasing had to have the back shocks replaced (under warranty). The dealer claimed to know nothing about shock problems but the other 4 people that I personally know that have this car have had to have their shocks replaced as well, some more than once.

Recently my A/C quit working without incidence or warning.  When I called the dealer where I purchased the car I was told ""maybe a pebble jumped up and put a hole in your condenser"". I dismissed this as very unlikely as I had never heard of such a thing in my 40 years of driving nor did I hear, see or run over anything.  Well he was right and since caused by road debris would not honor the warranty.  Repair $750.  I researched this issue and found that Honda/ Acura had a previous class action suit settled in 2010 for 38.5 Million FOR THE EXACT SAME PROBLEMS!!!!!!
 Suit claimed placed  where road debris can hit it easily and thin metal was used. Said ""Parts that fail and they know it"". 
My husband called Acura Customer Service which is apparently a joke.  Explained we owned a Honda Pilot and CRV previously and purchased the RDX and TSX to upgrade to a premium car. Again a joke. They refused to fix under warranty or even discount the repair at all. Apparently no concern that we have purchased 4 vehicles. NOT ANYMORE!!!!
They apparently are still having A/C condenser failing issues. Any of you Attorneys want a class action?
"
acura,rdx,2013,jude123, 09/13/2012,"Great Car, Great Value",pos,"Have had car for two weeks now and am very happy with it.
Seats are very ergonomic and comfortable especially on long drives.
Gas mileage is good, about 23 mpg for mixed driving, and about 28-30 mpg on highway.
Sound system with the technology package is amazing!
Bluetooth works great.
Navigation very easy to use and screen is nice quality.
Voice recognition is a neat feature.
Leather interior is very good quality and durable.
Ride is pretty smooth (maybe not as smooth as Lexus RX) but still pretty nice.
V6 engine is plenty zippy, never felt sluggish merging or passing. A lot of features are standard (would cost extra with other similar cars), so good value overall."
acura,rdx,2013,jack.beecher@gmail.com, 11/29/2015,Sensible Luxury at an Affordale Price,pos,"Drive the RDX -- it handles well and is appointed like cars costing much more... and it hold sits value as well.  We have enjoyed driving it.
"
acura,rdx,2013,wdkymys, 01/04/2013,Love this car - getting better every day,pos,"Shortlisted the RDX and Q5 (also looked at X3 and XC60).
Q5 is a great vehicle but similarly equipped, was $7K more than the RDX.
The RDX was so well equipped and drove so well, I figured $7K was too much to pay for the Audi badge.

1000 miles now on my AWD RDX and loving it.
Ride is incredibly smooth, quiet and relaxing (better than Q5).
The last poster who says it rides rough doesn't own this car and probably hasn't even driven one.
If there was a problem here, at least one professional reviewer would have mentioned it.

Handling is really impressive too. Q5 is better, but seriously, how often are you driving slalom courses? I've hit 32MPG twice in highway driving vs 27MPG expected."
acura,rdx,2013,endoellen, 01/26/2013,Purchased RDX with Tech 2 weeks ago,pos,"Has great pick up and shifts smooth as I would have expected.
My previous car was an Acura TL 2006 which I really liked.
Voice commands for phone, navigation, audio, etc. is not real user friendly.
Too many commands to be used.
It was easier to use voice commands with the bluetooth in the TL without navigation.
Disappointed in gas mileage.
Sticker states estimated 20 city and 28 hwy.
My first tank of premium fuel with combined 60 miles of hwy driving and the rest city only got 17.5 mpg.
On my 2nd fill up I traveled to the dealer & back today approx. 120 miles hwy & it shows average of 23mpg.
Not what I expected. My 2006 TL got 20 city & 28-30 Hwy consistently."
acura,rdx,2013,english_august, 10/31/2012,Everything that you want - and then some,pos,"The 2013 RDX is the best value for money in the luxury small-SUV segment. While competitors such as the X3, GLK, and RX 350 probably exceed RDX on many or most parameters, a comparably equipped car from those manufactures is $6,000 - $10,000 more expensive. 

If you are considering a loaded mainstream SUV brand (such as the CR-V EX-L), then you owe it to yourself to put the RDX on your shortlist. For about $5,000 - $7,000 more, you get better engine, aesthetics, reliability, build quality, luxury features such as keyless entry and brand cachet. "
acura,rdx,2013,Phil, 02/07/2016,"Extremely underrated; fast, Struts a problem",pos,"2013 model passenger seat is non adjustable. No back seat air vents. Light and nimble for its size. Looking for a 2019 now. Still a great car. Fast, powerful engine. Tried to trade for 2017, but just couldn't make a deal. One oddity of this year: rain on the roof sounds like a 'tin roof'. Supposedly this solved in new RDX. Great stereo.
Update: 8/19/18 Bullet proof and fast. Looks brand new inside and out. White/tan. $40 oil changes from dealer. Had  minor squeak in steering wheel which dealer fixed early on.

Update: 2/20/19 One rear strut fixed (under recall), dealer refused to fix other even after our insistence. 2nd strut now creating extremely irritating thumping. Only 35K miles. Still in great shape. Our other car is a Honda Crosstour (2012) a great car, same engine, solid. Apparently Honda dealers are better to work with.
"
acura,rdx,2013,lisas55, 05/24/2013,Love it!,pos,"Have had my RDX one month, averaging 25.5 MPG in mixed driving.
Very comfortable, nice interior.
Good for taller folks - we are both over 5'10'.
Great value - cost 6K less than
than a comparatively equipped Volvo S60 - which is the other car I looked at - and the gas mileage is much better.
I got over 30MPG on the highway.
And you never know when the active cylinder management system is in use - it's smooth and seamless."
acura,rdx,2013,tinpyro, 08/05/2013,Disappointment,neu,"I have owned many luxury vehicles over the years, when I initially came across the 2013 RDX I thought that I had discovered a true bargain. This , however, was not the case. The reason TRUE luxury vehicles cost more is because they are worth it. The RDX has flaws that I can over look but the wind noise from the doors and b pillars is simply unforgivable in a vehicle in this range. The dealer has done what it can but they cannot redesign the vehicle. Acura must be aware of this issue and I believe is simply choosing to ignore it. Had I taken a more extensive test drive I would not have purchased the vehicle, so...shame on me. I will unload the vehicle asap and accept the loss and move on."
acura,rdx,2013,hondacom, 02/17/2013,I love my RDX.,pos,I purchased my 2013 RDX three months ago. I downsized from a full size truck to this SUV. I wanted one a few years ago but decided to wait for the V6 engine. It uses about 30% less fuel than my truck did. I do most of my driving in the city and the shorter wheelbase makes maneuvering in traffic and parking easy. This vehicle fits me like a glove.
acura,rdx,2013,gby, 09/23/2012,"Rdx, Your almost perfect",pos,"Acura hit a triple with this one. Not a home run yet. I think this might have been a careful move on ACURA's
design team. I really can't blame them.I own my 2013 rdx close to two weeks now and I must say its been a delight. I wish it just had a bit more luxury touches like the MDX, But you can't have it all. If you want to have it all then I guess buy the MDX. When I
made my purchase there were alot to consider and the main one was reliability. Honda motor company consistently manufactures reliable vehicles. I have tried other brands and have found out time and time again there is nothing like a honda product, no matter what level of vehicle you want to drive. "
acura,rdx,2013,rambob, 06/27/2012,13 RDX w AWD & tech pkg,pos,"I'm constantly surprised at just how much I enjoy this vehicle every day.
It is just the right size- not too big nor too small.
The engine gives grunt when you want it- I've chirped the wheels a few times :-)
The interior is very comfortable and spacious-everything is right where it is supposed to be. Fit & finish is perfect-no issues popping up in the first 30 days of ownership. City mileage has been 19 so far with little highway driving.
Was waiting for 13 Escape, 13 Terrain Denali- both priced higher similarly optioned- glad I didn't wait!"
acura,rdx,2013,rjxg, 01/22/2014,"Well rounded car, Navigation is substandard",pos,"I have been driving my RDX AWD w/Tech for 7 month now and really like the car.
Plenty of power and I find it to be a great value for the cost.
My only issue with the car is the poor quality of the navigation system.
It is like using DOS commands on a PC.
A million things to remember and it take 5 minute to enter an address.
I am shocked Acura put it out there for use like this.
Otherwise the car is good but it is hard to overlook a Navi system so frustrating I don't even us it unless I have no other choice."
acura,rdx,2013,tnuzzi1, 02/22/2014,If I had known then what I know now,pos,"I have had my RDX for 1 year and 19,000 miles.
After the first few months of owning it i noticed a vibration between 2nd and 3rd gear and 4th and 5th gear.
I brought the car to the dealer and had a technician ride with me so I could point it out.
The vibration, the dealer stated, is due to the deactivation of cylinders and that it is minor with no fix.
This is not minor when you spend many hours driving.
A vehicle that is considered a ""luxury"" suv should not be vibrating.
The gas mileage is not as stated.
I average around 19mpg.
I drive about 50/50 highway/town.
The dealer replaced my bluetooth mic but that did not improve.
I can hear fine, people have a hard time understanding me.

As a follow up to this review.  I sold my RDX, couldn't stand it!
"
acura,rdx,2013,marky1020, 01/15/2013,Great well equipped SUV.,pos,"Have had it for 1 week now and so far, so good.
Drives exceptionally well and is more car-like then SUV like.
 Traded in a 10 year old Hyundai Santa Fe which I felt was a bit of a choppy ride.
Also had a Jeep Cherokee 15 some odd years ago which was totally truck like based on its 4x4 platform.
Of the 3, the Acura feels like driving a car while still having the benefits of riding higher, hauling more when needed and having AWD. Of course you can get AWD on some cars, but my feeling is that once you start driving an SUV, it's hard to go back into a car..not impossible, just hard."
acura,rdx,2013,plmrdx, 05/25/2013,BASE RDX IS EXCELLENT,pos,"The RDX is worth the $35-40K price compared to other luxury SUVs. The ride and performance of the 2013 model is excellent--see Consumer Reports. However, the Navigation Sys. is not worth the price. Unless you are an audiophile, the Tech Pkg. is not worth $4K. Buy it without, then get a good Garmin GPS of $100+. You will like it better.
"
acura,rdx,2013,eastbaysteve, 06/30/2012,Perfect at the price,pos,"I drive 30k per year and go through a lot of vehicles. Comfort, performance and reliability are all critical for me. This car covers all of them - best for the $ by far."
acura,rdx,2013,chips9509, 09/10/2012,Great 2nd Generation RDX,pos,"The V6 / 6 speed transmission in the new RDX is outstanding - quiet, smooth, fuel economy is very good, and it does not have to down shift on every hill. An excellant combination of power and fuel economy.
Had 3 passengers on road trip to football game and all commented on ride quality, and how quiet it was.
Considered other SUV's in this class, 2013 RX, GLK, and others. Some were a little larger, most had more useable space behind rear seats, but were also many $1000's more. If you want a Premium SUV of this size, dollar for dollar this was simply the best choice."
acura,rdx,2013,cohermit, 05/31/2012,Excellent Value!,pos,"Acura has put in alot of effort to make this thing fun to drive.
It has plenty of power to go fast or you can throttle down to conserve fuel.
I have fill up this car 4 tims and average over 25 MPG (from real calculation).
 I also own a honda pilot.
And I have to say this RDX's second row is just as spacious.
Aside from all the quality others already mentioned I feel this car is a great value.
I have cross shopped and test drove X3, Q5, XC60 and GLK.
Any of those car equiped to this package will be $7000 to $15000 over.
Some might have a frew extra features, but the bottom line to me is, does it beat Acura reliability?
 Always thoughtful accesories no other brand name car will offer."
acura,rdx,2013,spottedone, 07/10/2013,Good vehicle but lacking,pos,"I have had my RDX for over a year and 17000+ miles. Overall I like the car especially when I was averaging 23+ mpg. Over the last several month my mpg has dropped to 21, still not bad. I have had it to the delearship for a full synthetic oil change. I also had to pay for a front wheel alighment which was needed. I have upgraded my gas to Chevron on their advice but it has not made a difference.
I noticed that the 2014 MDX has the same mpg ratings and now has touch screen controls which I miss on my old Pioneer flat panel. I also agree that I do not feel like I am riding in a luxury car.
One serious problem which I took to the dealer was tire slippage when turning from a stop. "
acura,rdx,2013,riathediva627, 09/20/2012,The 2013 RDX is fantastic!!,pos,"Ride Quality: The RDX rides smoothly and has a car-like feel. It has a firm, but luxurious feel.

Performance: The engine has pickup. The engine sounds solid and pleasantly aggressive.

Interior:
The interior is luxurious, yet sporty. The leather is soft and of good quality. The interior is roomy-even for a tall person! The sound system is awesome! The backup camera has 3 views which ensures that you see stuff very well. The navigation system is very intuitive. The car sets itself based on the key in the car (ex. Driver 1 key shows all Driver 1's radio presets and adjust seats to Driver 1's presets). Windows are tinted nicely. The Hard Disc Drive that records CDs is great! Listening to music"
acura,rdx,2013,vegasmurano, 11/11/2013,Review update,pos,"After 8 months or so with my RDX AWD tech these are my thoughts.
My gas mileage stinks, I am averaging about 19 all around . But to be fair I live and work on Las Vegas BLVD and the traffic and amount of traffic lights are insane.
No storage for my jumper cables or any cubbies to hide stuff.
Gas tank way too small, needs another 2 or 3 gallons in size.
Navi works good but it takes 5 minutes to tell the navi what to do, and it does not understand street names and you need to repeat it 5 or 6 times quite often.
Cornering is no BMW but it is much smoother riding but still competent.
Acceleration is amazing, but it will empty your tank fast if you enjoy it."
acura,rdx,2013,Doug Sabo, 07/05/2018,2nd RDX I've owned,pos,"Overall a nice SUV, not too big but large enough to handle most of the things that come up when you own a house and have a lot of DIY projects.  It's a nice balance of something sporty yet an SUV.  It handles well for what it is, the V6 engine has plenty of power to handle itself in traffic while still being fun/sporty to drive.  I do wish it was a little quieter on the road and it really needs air vents in the backseat for passengers.  Overall a good blend of functionality and sport in a mid-size SUV.

Well after 3 plus years I recently traded it in on another RDX, 2016 this time. I drove everything under the sun from a ChevyvTahoe to an Audi S4, and an Audi Q5 to a Toyota Pathfinder to an Infiniti Q60 and ended up back with the RDX. Best combination I found of flirting to balance a mid-size SUV to something that's fun to drive short of spending almost twice as much on a Porsche Macan
"
